Street address,City,State,Zip/Postal Code,Country,Latitude,Longitude,Neighbourhood,Region
52 Forest Manor Rd #521, Toronto,ON,M2J0E2,Canada,43.772384,-79.344395,Henry Farm,North York
52 Forest Manor Rd #521, Toronto,ON,M2J0E2,Canada,43.772384,-79.344395,Oriole,North York
30 Herons Hill Way #506, Toronto,ON,M2J0A7,Canada,43.774938,-79.335458,Fairview,North York
30 Herons Hill Way #506, Toronto,ON,M2J0A7,Canada,43.774938,-79.335458,Henry Farm,North York
30 Herons Hill Way #506, Toronto,ON,M2J0A7,Canada,43.774938,-79.335458,Oriole,North York
25 Bamburgh Cir #929, Toronto,ON,M1W3W2,Canada,43.815497,-79.325582,L'Amoreaux West,Scarborough
13 Riverlea Rd, Toronto,ON,M9P2B1,Canada,43.699382,-79.522934,Westmount,Etobicoke
70 Annie Craig Dr #807, Toronto,ON,M8V0G2,Canada,43.624739,-79.478962,Humber Bay Shores,Etobicoke
70 Annie Craig Dr #807, Toronto,ON,M8V0G2,Canada,43.624739,-79.478962,Mimico South,Etobicoke
70 Annie Craig Dr #807, Toronto,ON,M8V0G2,Canada,43.624739,-79.478962,New Toronto,Etobicoke
50 Merchant Ln #105, Toronto,ON,M6P4J6,Canada,43.656875,-79.445518,High Park,West Toronto
50 Merchant Ln #105, Toronto,ON,M6P4J6,Canada,43.656875,-79.445518,The Junction South,West Toronto
2 Dailing Gate #19, Toronto,ON,M1B1Z8,Canada,43.791144,-79.229702,Rouge,Scarborough
2 Dailing Gate #19, Toronto,ON,M1B1Z8,Canada,43.791144,-79.229702,Malvern,Scarborough
61 Fulbert Cres, Toronto,ON,M1S1C5,Canada,43.790312,-79.287079,Agincourt,Scarborough
435 Middlefield Rd #56, Toronto,ON,M1S5W1,Canada,43.808839,-79.256579,Agincourt,Scarborough
10 Edgecliff Golfway #317, Toronto,ON,M3C3A3,Canada,43.719222,-79.326516,Flemingdon Park,North York
10 Edgecliff Golfway #317, Toronto,ON,M3C3A3,Canada,43.719222,-79.326516,Don Mills South,North York
460 Adelaide St E #820, Toronto,ON,M5A0E7,Canada,43.652787,-79.3668,Harbourfront,Downtown Toronto
460 Adelaide St E #820, Toronto,ON,M5A0E7,Canada,43.652787,-79.3668,Regent Park,Downtown Toronto
203 Medland St, Toronto,ON,M6P2N6,Canada,43.66441,-79.466577,High Park,West Toronto
203 Medland St, Toronto,ON,M6P2N6,Canada,43.66441,-79.466577,The Junction South,West Toronto
21 Markbrook Ln #407, Toronto,ON,M9V5E4,Canada,43.758626,-79.587586,Albion Gardens,Etobicoke
21 Markbrook Ln #407, Toronto,ON,M9V5E4,Canada,43.758626,-79.587586,Beaumond Heights,Etobicoke
21 Markbrook Ln #407, Toronto,ON,M9V5E4,Canada,43.758626,-79.587586,Humbergate,Etobicoke
21 Markbrook Ln #407, Toronto,ON,M9V5E4,Canada,43.758626,-79.587586,Jamestown,Etobicoke
21 Markbrook Ln #407, Toronto,ON,M9V5E4,Canada,43.758626,-79.587586,Mount Olive,Etobicoke
21 Markbrook Ln #407, Toronto,ON,M9V5E4,Canada,43.758626,-79.587586,Silverstone,Etobicoke
21 Markbrook Ln #407, Toronto,ON,M9V5E4,Canada,43.758626,-79.587586,South Steeles,Etobicoke
21 Markbrook Ln #407, Toronto,ON,M9V5E4,Canada,43.758626,-79.587586,Thistletown,Etobicoke
3 Marine Parade Dr #808, Toronto,ON,M8V3Z5,Canada,43.630233,-79.47622,Humber Bay Shores,Etobicoke
3 Marine Parade Dr #808, Toronto,ON,M8V3Z5,Canada,43.630233,-79.47622,Mimico South,Etobicoke
3 Marine Parade Dr #808, Toronto,ON,M8V3Z5,Canada,43.630233,-79.47622,New Toronto,Etobicoke
4 Park Vis #1006, Toronto,ON,M4B3M8,Canada,43.697968,-79.299349,Woodbine Gardens,East York
4 Park Vis #1006, Toronto,ON,M4B3M8,Canada,43.697968,-79.299349,Parkview Hill,East York
135 Village Green Sq #418, Toronto,ON,M1S0G4,Canada,43.777872,-79.280751,Agincourt,Scarborough
61 Markbrook Ln #509, Toronto,ON,M9V5E7,Canada,43.759225,-79.585149,Albion Gardens,Etobicoke
61 Markbrook Ln #509, Toronto,ON,M9V5E7,Canada,43.759225,-79.585149,Beaumond Heights,Etobicoke
61 Markbrook Ln #509, Toronto,ON,M9V5E7,Canada,43.759225,-79.585149,Humbergate,Etobicoke
61 Markbrook Ln #509, Toronto,ON,M9V5E7,Canada,43.759225,-79.585149,Jamestown,Etobicoke
61 Markbrook Ln #509, Toronto,ON,M9V5E7,Canada,43.759225,-79.585149,Mount Olive,Etobicoke
61 Markbrook Ln #509, Toronto,ON,M9V5E7,Canada,43.759225,-79.585149,Silverstone,Etobicoke
61 Markbrook Ln #509, Toronto,ON,M9V5E7,Canada,43.759225,-79.585149,South Steeles,Etobicoke
61 Markbrook Ln #509, Toronto,ON,M9V5E7,Canada,43.759225,-79.585149,Thistletown,Etobicoke
67 Lake Promenade, Toronto,ON,M8W1A2,Canada,43.590523,-79.522767,Alderwood,Etobicoke
67 Lake Promenade, Toronto,ON,M8W1A2,Canada,43.590523,-79.522767,Long Branch,Etobicoke
296 Torresdale Ave #17, Toronto,ON,M2R3N3,Canada,43.7896,-79.45287,Willowdale West,North York
262 Senlac Rd, Toronto,ON,M2R1P8,Canada,43.770953,-79.428126,Willowdale West,North York
32 Forest Manor Rd #416, Toronto,ON,M2J0C2,Canada,43.771726,-79.344794,Fairview,North York
32 Forest Manor Rd #416, Toronto,ON,M2J0C2,Canada,43.771726,-79.344794,Henry Farm,North York
32 Forest Manor Rd #416, Toronto,ON,M2J0C2,Canada,43.771726,-79.344794,Oriole,North York
423 Guildwood Pkwy, Toronto,ON,M1E1R3,Canada,43.750362,-79.185067,Guildwood,Scarborough
423 Guildwood Pkwy, Toronto,ON,M1E1R3,Canada,43.750362,-79.185067,Morningside,Scarborough
423 Guildwood Pkwy, Toronto,ON,M1E1R3,Canada,43.750362,-79.185067,West Hill,Scarborough
470 Front St W #1301, Toronto,ON,M5V0V6,Canada,43.642512,-79.395988,CN Tower,Downtown Toronto
470 Front St W #1301, Toronto,ON,M5V0V6,Canada,43.642512,-79.395988,Bathurst Quay,Downtown Toronto
470 Front St W #1301, Toronto,ON,M5V0V6,Canada,43.642512,-79.395988,Island airport,Downtown Toronto
470 Front St W #1301, Toronto,ON,M5V0V6,Canada,43.642512,-79.395988,Harbourfront West,Downtown Toronto
470 Front St W #1301, Toronto,ON,M5V0V6,Canada,43.642512,-79.395988,King and Spadina,Downtown Toronto
470 Front St W #1301, Toronto,ON,M5V0V6,Canada,43.642512,-79.395988,Railway Lands,Downtown Toronto
470 Front St W #1301, Toronto,ON,M5V0V6,Canada,43.642512,-79.395988,South Niagara,Downtown Toronto
3237 Bayview Ave #510, Toronto,ON,M2K0G1,Canada,43.790112,-79.392793,Bayview Village,North York
25 Broadway Ave UNIT 1105, Toronto,ON,M4P1T7,Canada,43.709918,-79.395912,Davisville North,Central Toronto
70 Thomas Mulholland Dr #8, Toronto,ON,M3K0A5,Canada,43.73587,-79.478063,CFB Toronto,North York
70 Thomas Mulholland Dr #8, Toronto,ON,M3K0A5,Canada,43.73587,-79.478063,Downsview East,North York
15 B Medford Ave, Toronto,ON,M1L4G1,Canada,43.695692,-79.271575,Clairlea,Scarborough
15 B Medford Ave, Toronto,ON,M1L4G1,Canada,43.695692,-79.271575,Golden Mile,Scarborough
15 B Medford Ave, Toronto,ON,M1L4G1,Canada,43.695692,-79.271575,Oakridge,Scarborough
106 Yardley Ave, Toronto,ON,M4B2B1,Canada,43.713354,-79.300924,Woodbine Gardens,East York
106 Yardley Ave, Toronto,ON,M4B2B1,Canada,43.713354,-79.300924,Parkview Hill,East York
129 McMahon Dr #TOWNHOUSE 03, Toronto,ON,M2K0C2,Canada,43.767654,-79.371136,Bayview Village,North York
73 Richmond St W #L02, Toronto,ON,M5H4E8,Canada,43.650733,-79.382286,Adelaide,Downtown Toronto
73 Richmond St W #L02, Toronto,ON,M5H4E8,Canada,43.650733,-79.382286,King,Downtown Toronto
73 Richmond St W #L02, Toronto,ON,M5H4E8,Canada,43.650733,-79.382286,Richmond,Downtown Toronto
213 Macdonell Ave, Toronto,ON,M6R2A4,Canada,43.64631,-79.439954,Parkdale,West Toronto
213 Macdonell Ave, Toronto,ON,M6R2A4,Canada,43.64631,-79.439954,Roncesvalles,West Toronto
38 Dan Leckie Way #1607, Toronto,ON,M5V2V6,Canada,43.637492,-79.398104,CN Tower,Downtown Toronto
38 Dan Leckie Way #1607, Toronto,ON,M5V2V6,Canada,43.637492,-79.398104,Bathurst Quay,Downtown Toronto
38 Dan Leckie Way #1607, Toronto,ON,M5V2V6,Canada,43.637492,-79.398104,Island airport,Downtown Toronto
38 Dan Leckie Way #1607, Toronto,ON,M5V2V6,Canada,43.637492,-79.398104,Harbourfront West,Downtown Toronto
38 Dan Leckie Way #1607, Toronto,ON,M5V2V6,Canada,43.637492,-79.398104,King and Spadina,Downtown Toronto
38 Dan Leckie Way #1607, Toronto,ON,M5V2V6,Canada,43.637492,-79.398104,Railway Lands,Downtown Toronto
38 Dan Leckie Way #1607, Toronto,ON,M5V2V6,Canada,43.637492,-79.398104,South Niagara,Downtown Toronto
11 Charlotte St #402, Toronto,ON,M5V0M6,Canada,43.646378,-79.39367,CN Tower,Downtown Toronto
11 Charlotte St #402, Toronto,ON,M5V0M6,Canada,43.646378,-79.39367,Bathurst Quay,Downtown Toronto
11 Charlotte St #402, Toronto,ON,M5V0M6,Canada,43.646378,-79.39367,Island airport,Downtown Toronto
11 Charlotte St #402, Toronto,ON,M5V0M6,Canada,43.646378,-79.39367,Harbourfront West,Downtown Toronto
11 Charlotte St #402, Toronto,ON,M5V0M6,Canada,43.646378,-79.39367,King and Spadina,Downtown Toronto
11 Charlotte St #402, Toronto,ON,M5V0M6,Canada,43.646378,-79.39367,Railway Lands,Downtown Toronto
11 Charlotte St #402, Toronto,ON,M5V0M6,Canada,43.646378,-79.39367,South Niagara,Downtown Toronto
9 Michael Power Pl E #615, Toronto,ON,M9A0A5,Canada,43.644663,-79.529405,Islington Avenue,Etobicoke
3220 Sheppard Ave E #1506, Toronto,ON,M1T3K3,Canada,43.777968,-79.312305,Clarks Corners,Scarborough
3220 Sheppard Ave E #1506, Toronto,ON,M1T3K3,Canada,43.777968,-79.312305,Sullivan,Scarborough
3220 Sheppard Ave E #1506, Toronto,ON,M1T3K3,Canada,43.777968,-79.312305,Tam O'Shanter,Scarborough
8 Tippett Rd #801, Toronto,ON,M3H0E7,Canada,43.732384,-79.446637,Bathurst Manor,North York
8 Tippett Rd #801, Toronto,ON,M3H0E7,Canada,43.732384,-79.446637,Downsview North,North York
8 Tippett Rd #801, Toronto,ON,M3H0E7,Canada,43.732384,-79.446637,Wilson Heights,North York
3 Everson Dr #528, Toronto,ON,M2N7C2,Canada,43.756938,-79.406496,Willowdale South,North York
121 Ford St #109, Toronto,ON,M6N3A1,Canada,43.673343,-79.462184,The Junction North,York
121 Ford St #109, Toronto,ON,M6N3A1,Canada,43.673343,-79.462184,Runnymede,York
20 Tubman Ave #2307, Toronto,ON,M5A0M8,Canada,43.660593,-79.359349,Harbourfront,Downtown Toronto
20 Tubman Ave #2307, Toronto,ON,M5A0M8,Canada,43.660593,-79.359349,Regent Park,Downtown Toronto
19 Western Battery Rd #2310, Toronto,ON,M6K3N9,Canada,43.63957,-79.411329,Brockton,West Toronto
19 Western Battery Rd #2310, Toronto,ON,M6K3N9,Canada,43.63957,-79.411329,Exhibition Place,West Toronto
19 Western Battery Rd #2310, Toronto,ON,M6K3N9,Canada,43.63957,-79.411329,Parkdale Village,West Toronto
111 3rd St, Toronto,ON,M8V2Y1,Canada,43.603827,-79.501393,Humber Bay Shores,Etobicoke
111 3rd St, Toronto,ON,M8V2Y1,Canada,43.603827,-79.501393,Mimico South,Etobicoke
111 3rd St, Toronto,ON,M8V2Y1,Canada,43.603827,-79.501393,New Toronto,Etobicoke
45 Strader Ave, Toronto,ON,M6C1R1,Canada,43.693481,-79.44039,Humewood-Cedarvale,York
224 Coronation Dr, Toronto,ON,M1E2J4,Canada,43.762523,-79.181993,Guildwood,Scarborough
224 Coronation Dr, Toronto,ON,M1E2J4,Canada,43.762523,-79.181993,Morningside,Scarborough
224 Coronation Dr, Toronto,ON,M1E2J4,Canada,43.762523,-79.181993,West Hill,Scarborough
8 Rosebank Dr #16H, Toronto,ON,M1B5Z3,Canada,43.791844,-79.237284,Rouge,Scarborough
8 Rosebank Dr #16H, Toronto,ON,M1B5Z3,Canada,43.791844,-79.237284,Malvern,Scarborough
28 Empress Ave #1916, Toronto,ON,M2N6Z7,Canada,43.769982,-79.411745,Willowdale South,North York
319 Laird Dr, Toronto,ON,M4G3X7,Canada,43.716006,-79.365486,Leaside,East York
128 Hazelton Ave #801, Toronto,ON,M5R2E5,Canada,43.674903,-79.39488,The Annex,Central Toronto
128 Hazelton Ave #801, Toronto,ON,M5R2E5,Canada,43.674903,-79.39488,North Midtown,Central Toronto
128 Hazelton Ave #801, Toronto,ON,M5R2E5,Canada,43.674903,-79.39488,Yorkville,Central Toronto
18 Kipling Grove Ct, Toronto,ON,M9B0C6,Canada,43.662635,-79.551649,Cloverdale,Etobicoke
18 Kipling Grove Ct, Toronto,ON,M9B0C6,Canada,43.662635,-79.551649,Islington,Etobicoke
18 Kipling Grove Ct, Toronto,ON,M9B0C6,Canada,43.662635,-79.551649,Martin Grove,Etobicoke
18 Kipling Grove Ct, Toronto,ON,M9B0C6,Canada,43.662635,-79.551649,Princess Gardens,Etobicoke
18 Kipling Grove Ct, Toronto,ON,M9B0C6,Canada,43.662635,-79.551649,West Deane Park,Etobicoke
488 Roselawn Ave, Toronto,ON,M5N1J8,Canada,43.70797,-79.414299,Roselawn,Central Toronto
3 Sutherland Ave, Toronto,ON,M4C1R8,Canada,43.691634,-79.289858,Woodbine Heights,East York
33 Edwin Ave, Toronto,ON,M6P3Z5,Canada,43.662925,-79.454429,High Park,West Toronto
33 Edwin Ave, Toronto,ON,M6P3Z5,Canada,43.662925,-79.454429,The Junction South,West Toronto
21 Fusilier Dr, Toronto,ON,M1L0C2,Canada,43.717232,-79.279496,Clairlea,Scarborough
21 Fusilier Dr, Toronto,ON,M1L0C2,Canada,43.717232,-79.279496,Golden Mile,Scarborough
21 Fusilier Dr, Toronto,ON,M1L0C2,Canada,43.717232,-79.279496,Oakridge,Scarborough
121 Valley Stream Dr, Toronto,ON,M1V2A4,Canada,43.821396,-79.262866,Agincourt North,Scarborough
121 Valley Stream Dr, Toronto,ON,M1V2A4,Canada,43.821396,-79.262866,L'Amoreaux East,Scarborough
121 Valley Stream Dr, Toronto,ON,M1V2A4,Canada,43.821396,-79.262866,Milliken,Scarborough
121 Valley Stream Dr, Toronto,ON,M1V2A4,Canada,43.821396,-79.262866,Steeles East,Scarborough
